position,omega,chrom,pos_cum
4931964.0,5.209805,3,55047408.0
4955446.5,3.659761,3,55070890.5
4978929.0,4.716296,3,55094373.0
5002411.5,2.912564,3,55117855.5
5025894.0,13.655205,3,55141338.0
5049376.5,2.681774,3,55164820.5
5072859.0,7.128892,3,55188303.0
5096341.5,2.682416,3,55211785.5
5119824.0,7.042055,3,55235268.0
5143306.5,5.793514,3,55258750.5
5166789.0,8.562782,3,55282233.0
5190271.5,18.170982,3,55305715.5
5213754.0,2.529959,3,55329198.0
5237236.5,25.46409,3,55352680.5
5260719.0,8.356953,3,55376163.0
5284201.5,6.145663,3,55399645.5
5307684.0,2.88449,3,55423128.0
5331166.5,5.125831,3,55446610.5
5354649.0,2.384775,3,55470093.0
5378131.5,4.160663,3,55493575.5
5401614.0,3.326222,3,55517058.0
5425096.5,4.720929,3,55540540.5
5448579.0,4.154267,3,55564023.0
5472061.5,6.441672,3,55587505.5
5495544.0,12.152262,3,55610988.0
5519026.5,24.396442,3,55634470.5
5542509.0,6.06184,3,55657953.0
5565991.5,3.493781,3,55681435.5
5589474.0,4.835108,3,55704918.0
5612956.5,3.238868,3,55728400.5
5636439.0,3.849138,3,55751883.0
5659921.5,1.807735,3,55775365.5
5683404.0,8.376589,3,55798848.0
5706886.5,5.142752,3,55822330.5
5730369.0,5.253083,3,55845813.0
5753851.5,5.009694,3,55869295.5
5777334.0,16.830336,3,55892778.0
5800816.5,1.710964,3,55916260.5
5824299.0,6.028507,3,55939743.0
5847781.5,6.992563,3,55963225.5
5871264.0,4.021904,3,55986708.0
5894746.5,4.250063,3,56010190.5
5918229.0,8.166489,3,56033673.0
5941711.5,1.614462,3,56057155.5
5965194.0,12.942022,3,56080638.0
5988676.5,4.666576,3,56104120.5
6012159.0,3.804492,3,56127603.0
6035641.5,2.820133,3,56151085.5
6059124.0,2.497993,3,56174568.0
6082606.5,6.080339,3,56198050.5
6106089.0,7.064789,3,56221533.0
6129571.5,3.056533,3,56245015.5
6153054.0,6.827328,3,56268498.0
6176536.5,2.129865,3,56291980.5
6200019.0,2.07822,3,56315463.0
6223501.5,2.164528,3,56338945.5
6246984.0,4.876185,3,56362428.0
6270466.5,2.197161,3,56385910.5
6293949.0,4.290872,3,56409393.0
6317431.5,2.823609,3,56432875.5
6340914.0,4.719224,3,56456358.0
6364396.5,2.07014,3,56479840.5
6387879.0,3.004915,3,56503323.0
6411361.5,1.971672,3,56526805.5
6434844.0,3.142361,3,56550288.0
6458326.5,6.678978,3,56573770.5
6481809.0,2.723425,3,56597253.0
6505291.5,2.051658,3,56620735.5
6528774.0,8.788507,3,56644218.0
6552256.5,28.748486,3,56667700.5
6575739.0,3.975532,3,56691183.0
6599221.5,3.459159,3,56714665.5
6622704.0,2.345269,3,56738148.0
6646186.5,3.408165,3,56761630.5
6669669.0,3.771564,3,56785113.0
6693151.5,16.429369,3,56808595.5
6716634.0,7.711924,3,56832078.0
6740116.5,6.191643,3,56855560.5
6763599.0,2.597586,3,56879043.0
6787081.5,2.547603,3,56902525.5
6810564.0,1.878084,3,56926008.0
6834046.5,2.698328,3,56949490.5
6857529.0,2.2407,3,56972973.0
6881011.5,2.294399,3,56996455.5
6904494.0,8.090106,3,57019938.0
6927976.5,2.961469,3,57043420.5
6951459.0,4.645038,3,57066903.0
6974941.5,6.23543,3,57090385.5
6998424.0,3.649788,3,57113868.0
7021906.5,6.716043,3,57137350.5
7045389.0,5.378483,3,57160833.0
7068871.5,8.730215,3,57184315.5
7092354.0,5.27886,3,57207798.0
7115836.5,14.969398,3,57231280.5
7139319.0,10.442665,3,57254763.0
7162801.5,3.096867,3,57278245.5
7186284.0,2.277539,3,57301728.0
7209766.5,7.9214,3,57325210.5
7233249.0,6.288536,3,57348693.0
7256731.5,2.287161,3,57372175.5
7280214.0,15.504558,3,57395658.0
7303696.5,4.518347,3,57419140.5
7327179.0,8.065427,3,57442623.0
7350661.5,4.747177,3,57466105.5
7374144.0,3.443664,3,57489588.0
7397626.5,7.841228,3,57513070.5
7421109.0,12.248595,3,57536553.0
7444591.5,4.301738,3,57560035.5
7468074.0,4.443159,3,57583518.0
7491556.5,2.330817,3,57607000.5
7515039.0,12.04917,3,57630483.0
7538521.5,4.477046,3,57653965.5
7562004.0,4.08801,3,57677448.0
7585486.5,2.950715,3,57700930.5
7608969.0,3.358163,3,57724413.0
7632451.5,4.732997,3,57747895.5
7655934.0,8.582365,3,57771378.0
7679416.5,3.974673,3,57794860.5
7702899.0,7.661446,3,57818343.0
7726381.5,3.413384,3,57841825.5
7749864.0,44.623398,3,57865308.0
7773346.5,2.151994,3,57888790.5
7796829.0,8.897139,3,57912273.0
7820311.5,5.749864,3,57935755.5
7843794.0,8.581435,3,57959238.0
7867276.5,6.441713,3,57982720.5
7890759.0,5.831429,3,58006203.0
7914241.5,8.012124,3,58029685.5
7937724.0,6.031734,3,58053168.0
7961206.5,6.309039,3,58076650.5
7984689.0,2.330673,3,58100133.0
8008171.5,6.965508,3,58123615.5
8031654.0,8.35156,3,58147098.0
8055136.5,4.195607,3,58170580.5
8078619.0,4.155409,3,58194063.0
8102101.5,8.912862,3,58217545.5
8125584.0,18.593922,3,58241028.0
8149066.5,2.972814,3,58264510.5
8172549.0,7.424666,3,58287993.0
8196031.5,7.613098,3,58311475.5
8219514.0,2.304482,3,58334958.0
8242996.5,3.451104,3,58358440.5
8266479.0,4.29331,3,58381923.0
8289961.5,10.593122,3,58405405.5
8313444.0,18.17182,3,58428888.0
8336926.5,4.888033,3,58452370.5
8360409.0,2.143472,3,58475853.0
8383891.5,3.337091,3,58499335.5
8407374.0,2.867758,3,58522818.0
8430856.0,8.069195,3,58546300.0
8454338.0,5.076089,3,58569782.0
8477820.0,4.330802,3,58593264.0
8501302.0,5.496644,3,58616746.0
8524784.0,4.938679,3,58640228.0
8548266.0,14.327749,3,58663710.0
8571748.0,4.07068,3,58687192.0
8595230.0,4.276003,3,58710674.0
8618712.0,5.611171,3,58734156.0
8642194.0,1.706111,3,58757638.0
8665676.0,1.522281,3,58781120.0
8689158.0,1.912934,3,58804602.0
8712640.0,1.875243,3,58828084.0
8736122.0,12.364558,3,58851566.0
8759604.0,5.87357,3,58875048.0
8783086.0,5.478792,3,58898530.0
8806568.0,2.903982,3,58922012.0
8830050.0,1.971688,3,58945494.0
8853532.0,4.915739,3,58968976.0
8877014.0,49.133526,3,58992458.0
8900496.0,3.265866,3,59015940.0
8923978.0,8.069312,3,59039422.0
8947460.0,6.70484,3,59062904.0
8970942.0,4.584135,3,59086386.0
8994424.0,3.973563,3,59109868.0
9017906.0,5.933485,3,59133350.0
9041388.0,3.760204,3,59156832.0
9064870.0,4.700474,3,59180314.0
9088352.0,112.089081,3,59203796.0
9111834.0,17.061138,3,59227278.0
9135316.0,2.399843,3,59250760.0
9158798.0,2.525368,3,59274242.0
9182280.0,2.893505,3,59297724.0
9205762.0,5.940733,3,59321206.0
9229244.0,6.038343,3,59344688.0
9252726.0,2.578115,3,59368170.0
9276208.0,6.067873,3,59391652.0
9299690.0,3.548739,3,59415134.0
9323172.0,2.064025,3,59438616.0
9346654.0,5.248706,3,59462098.0
9370136.0,1711.13562,3,59485580.0
9393618.0,2.354825,3,59509062.0
9417100.0,4.097842,3,59532544.0
9440582.0,19.98358,3,59556026.0
9464064.0,9.456985,3,59579508.0
9487546.0,8.657714,3,59602990.0
9511028.0,2.742495,3,59626472.0
9534510.0,3.214552,3,59649954.0
9557992.0,25.7309,3,59673436.0
9581474.0,2.512089,3,59696918.0
9604956.0,11.024198,3,59720400.0
9628438.0,7.967883,3,59743882.0
9651920.0,3.473186,3,59767364.0
9675402.0,3.595432,3,59790846.0
9698884.0,2.757231,3,59814328.0
9722366.0,4.72428,3,59837810.0
9745848.0,4.839255,3,59861292.0
9769330.0,5.843215,3,59884774.0
9792812.0,3.361404,3,59908256.0
9816294.0,15.576845,3,59931738.0
9839776.0,4.723048,3,59955220.0
9863258.0,7.091407,3,59978702.0
9886740.0,2.798465,3,60002184.0
9910222.0,3.789723,3,60025666.0
9933704.0,4.219909,3,60049148.0
9957186.0,4.331734,3,60072630.0
9980668.0,4.584034,3,60096112.0
10004150.0,2.675369,3,60119594.0
10027632.0,11.72621,3,60143076.0
10051114.0,1.883374,3,60166558.0
10074596.0,2.300541,3,60190040.0
10098078.0,1.857832,3,60213522.0
10121560.0,3.176771,3,60237004.0
10145042.0,2.580383,3,60260486.0
10168524.0,10.0417,3,60283968.0
10192006.0,13.579711,3,60307450.0
10215488.0,3.519962,3,60330932.0
10238970.0,7.640881,3,60354414.0
10262452.0,10.105934,3,60377896.0
10285934.0,5.798402,3,60401378.0
10309416.0,3.724772,3,60424860.0
10332898.0,2.722534,3,60448342.0
10356380.0,5.415525,3,60471824.0
10379862.0,2.234021,3,60495306.0
10403344.0,16.955122,3,60518788.0
10426826.0,2.067471,3,60542270.0
10450308.0,4.392964,3,60565752.0
10473790.0,2.335778,3,60589234.0
10497272.0,2.803181,3,60612716.0
10520754.0,2.229074,3,60636198.0
10544236.0,13.447543,3,60659680.0
10567718.0,5.020705,3,60683162.0
10591200.0,3.050033,3,60706644.0
10614682.0,4.751192,3,60730126.0
10638164.0,2.239734,3,60753608.0
10661646.0,2.934984,3,60777090.0
10685128.0,2.231648,3,60800572.0
10708610.0,17.186378,3,60824054.0
10732092.0,5.851246,3,60847536.0
10755574.0,9.635937,3,60871018.0
10779056.0,3.032551,3,60894500.0
10802538.0,2.961368,3,60917982.0
10826020.0,1.961743,3,60941464.0
10849502.0,3.628091,3,60964946.0
10872984.0,2.71436,3,60988428.0
10896466.0,3.012849,3,61011910.0
10919948.0,4.18192,3,61035392.0
10943430.0,2.171899,3,61058874.0
10966912.0,8.986704,3,61082356.0
10990394.0,2.046331,3,61105838.0
11013876.0,4.557897,3,61129320.0
11037358.0,2.007216,3,61152802.0
11060840.0,14.409997,3,61176284.0
11084322.0,5.27338,3,61199766.0
11107804.0,2.110737,3,61223248.0
11131286.0,2.935022,3,61246730.0
11154768.0,3.093948,3,61270212.0
11178250.0,3.532867,3,61293694.0
11201732.0,2.282488,3,61317176.0
11225214.0,2.259605,3,61340658.0
11248696.0,18.428514,3,61364140.0
11272178.0,8.746924,3,61387622.0
11295660.0,6.450047,3,61411104.0
11319142.0,5.947519,3,61434586.0
11342624.0,7.037409,3,61458068.0
11366106.0,2.929242,3,61481550.0
11389588.0,32.822124,3,61505032.0
11413070.0,4.059458,3,61528514.0
11436552.0,9.724752,3,61551996.0
11460034.0,1.690881,3,61575478.0
11483516.0,3.219743,3,61598960.0
11506998.0,1.911707,3,61622442.0
11530480.0,27.424337,3,61645924.0
11553962.0,5.330638,3,61669406.0
11577444.0,1.632369,3,61692888.0
11600926.0,37.986031,3,61716370.0
11624408.0,14.293024,3,61739852.0
11647890.0,14.293024,3,61763334.0
11671372.0,2.69861,3,61786816.0
11694854.0,4.885462,3,61810298.0
11718336.0,2.607803,3,61833780.0
11741818.0,2.329351,3,61857262.0
11765300.0,6.321176,3,61880744.0
11788782.0,2.39182,3,61904226.0
11812264.0,2.538818,3,61927708.0
11835746.0,3.565282,3,61951190.0
11859228.0,2.514879,3,61974672.0
11882710.0,12.412659,3,61998154.0
11906192.0,4.599696,3,62021636.0
11929674.0,12.151208,3,62045118.0
11953156.0,12.151208,3,62068600.0
11976638.0,2.734421,3,62092082.0
12000120.0,2.766864,3,62115564.0
12023602.0,1.29866,3,62139046.0
12047084.0,2.470297,3,62162528.0
12070566.0,2.16446,3,62186010.0
12094048.0,1.807274,3,62209492.0
12117530.0,36.567387,3,62232974.0
12141012.0,1.384975,3,62256456.0
12164494.0,1.827557,3,62279938.0
12187976.0,4.028787,3,62303420.0
12211458.0,2.377488,3,62326902.0
12234940.0,2.139632,3,62350384.0
12258422.0,3.563818,3,62373866.0
12281904.0,28.475277,3,62397348.0
12305386.0,3.991131,3,62420830.0
12328868.0,1.578513,3,62444312.0
12352350.0,2.685911,3,62467794.0
12375832.0,166.108917,3,62491276.0
12399314.0,50.25705,3,62514758.0
12422796.0,50.25705,3,62538240.0
12446278.0,1.397742,3,62561722.0
12469760.0,19.22513,3,62585204.0
12493242.0,9.877768,3,62608686.0
12516724.0,2.070396,3,62632168.0
12540206.0,2.401109,3,62655650.0
12563688.0,3.78317,3,62679132.0
12587170.0,2.226465,3,62702614.0
12610652.0,2.930349,3,62726096.0
12634134.0,18.501429,3,62749578.0
12657616.0,0.0,3,62773060.0
12681098.0,0.0,3,62796542.0
12704580.0,0.0,3,62820024.0
12728062.0,0.0,3,62843506.0
12751544.0,0.0,3,62866988.0
12775026.0,0.0,3,62890470.0
12798508.0,0.0,3,62913952.0
12821990.0,0.0,3,62937434.0
12845472.0,0.0,3,62960916.0
12868954.0,0.0,3,62984398.0
12892436.0,0.0,3,63007880.0
12915918.0,0.0,3,63031362.0
12939400.0,0.0,3,63054844.0
12962882.0,0.0,3,63078326.0
12986364.0,0.0,3,63101808.0
13009846.0,0.0,3,63125290.0
13033328.0,0.0,3,63148772.0
13056810.0,0.0,3,63172254.0
13080292.0,0.0,3,63195736.0
13103774.0,0.0,3,63219218.0
13127256.0,0.0,3,63242700.0
13150738.0,0.0,3,63266182.0
13174220.0,0.0,3,63289664.0
13197702.0,0.0,3,63313146.0
13221184.0,0.0,3,63336628.0
13244666.0,0.0,3,63360110.0
13268148.0,0.0,3,63383592.0
13291630.0,0.0,3,63407074.0
13315112.0,0.0,3,63430556.0
13338594.0,0.0,3,63454038.0
13362076.0,0.0,3,63477520.0
13385558.0,0.0,3,63501002.0
13409040.0,0.0,3,63524484.0
13432522.0,30.12414,3,63547966.0
13456004.0,7.476202,3,63571448.0
13479486.0,7.476202,3,63594930.0
13502968.0,9.382345,3,63618412.0
13526450.0,2.356727,3,63641894.0
13549932.0,7.083818,3,63665376.0
13573414.0,6.154654,3,63688858.0
13596896.0,0.0,3,63712340.0
13620378.0,0.0,3,63735822.0
13643860.0,0.0,3,63759304.0
13667342.0,0.0,3,63782786.0
13690824.0,0.0,3,63806268.0
13714306.0,0.0,3,63829750.0
13737788.0,0.0,3,63853232.0
13761270.0,0.0,3,63876714.0
13784752.0,0.0,3,63900196.0
13808234.0,0.0,3,63923678.0
13831716.0,0.0,3,63947160.0
13855198.0,0.0,3,63970642.0
13878680.0,0.0,3,63994124.0
13902162.0,0.0,3,64017606.0
13925644.0,0.0,3,64041088.0
13949126.0,0.0,3,64064570.0
13972608.0,0.0,3,64088052.0
13996090.0,9.624331,3,64111534.0
14019572.0,9.624331,3,64135016.0
14043054.0,0.0,3,64158498.0
14066536.0,0.0,3,64181980.0
14090018.0,1.632446,3,64205462.0
14113500.0,1.205388,3,64228944.0
14136982.0,8.49766,3,64252426.0
14160464.0,1.830909,3,64275908.0
14183946.0,3.687653,3,64299390.0
14207428.0,3.687653,3,64322872.0
14230910.0,1.261233,3,64346354.0
14254392.0,2.349702,3,64369836.0
14277874.0,4.449077,3,64393318.0
14301356.0,205.1745,3,64416800.0
14324838.0,2.108156,3,64440282.0
14348320.0,0.0,3,64463764.0
14371802.0,0.0,3,64487246.0
14395284.0,0.0,3,64510728.0
14418766.0,0.0,3,64534210.0
14442248.0,0.0,3,64557692.0
14465730.0,0.0,3,64581174.0
14489212.0,0.0,3,64604656.0
14512694.0,0.0,3,64628138.0
14536176.0,0.0,3,64651620.0
14559658.0,0.0,3,64675102.0
14583140.0,0.0,3,64698584.0
14606622.0,0.0,3,64722066.0
14630104.0,0.0,3,64745548.0
14653586.0,0.0,3,64769030.0
14677068.0,0.0,3,64792512.0
14700550.0,0.0,3,64815994.0
14724032.0,1.558368,3,64839476.0
14747514.0,97.079926,3,64862958.0
14770996.0,4.230701,3,64886440.0
14794478.0,1.38947,3,64909922.0
14817960.0,2.192883,3,64933404.0
14841442.0,2.610425,3,64956886.0
14864924.0,8.722826,3,64980368.0
14888406.0,1.329082,3,65003850.0
14911888.0,2.360052,3,65027332.0
14935370.0,2.234876,3,65050814.0
14958852.0,9.073668,3,65074296.0
14982334.0,6.672984,3,65097778.0
15005816.0,1.942485,3,65121260.0
15029298.0,4.540485,3,65144742.0
15052780.0,3.925729,3,65168224.0
15076262.0,3.059531,3,65191706.0
15099744.0,1.550276,3,65215188.0
15123226.0,273.265137,3,65238670.0
15146708.0,214.746964,3,65262152.0
15170190.0,3.412989,3,65285634.0
15193672.0,3.173083,3,65309116.0
15217154.0,7.859795,3,65332598.0
15240636.0,2.142038,3,65356080.0
15264118.0,2.03396,3,65379562.0
15287600.0,33.784248,3,65403044.0
15311082.0,2.951044,3,65426526.0
15334564.0,2.525927,3,65450008.0
15358046.0,4.942161,3,65473490.0
15381528.0,4.726245,3,65496972.0
15405010.0,2.80383,3,65520454.0
15428492.0,1.758498,3,65543936.0
15451974.0,17.809124,3,65567418.0
15475456.0,17.809124,3,65590900.0
15498938.0,1.667356,3,65614382.0
15522420.0,2.309054,3,65637864.0
15545902.0,8.928124,3,65661346.0
15569384.0,5.513452,3,65684828.0
15592866.0,2.205387,3,65708310.0
15616348.0,11.38555,3,65731792.0
15639830.0,13.059287,3,65755274.0
15663312.0,2.711612,3,65778756.0
15686794.0,2.288433,3,65802238.0
15710276.0,8.816415,3,65825720.0
15733758.0,130.642136,3,65849202.0
15757240.0,1.887247,3,65872684.0
15780722.0,32.397671,3,65896166.0
15804204.0,5.322681,3,65919648.0
15827686.0,5.135753,3,65943130.0
15851168.0,23.577415,3,65966612.0
15874650.0,8.360171,3,65990094.0
15898132.0,3.04292,3,66013576.0
15921614.0,3.193287,3,66037058.0
15945096.0,4.631834,3,66060540.0
15968578.0,4.570827,3,66084022.0
15992060.0,6.202058,3,66107504.0
16015542.0,1.50236,3,66130986.0
16039024.0,3.60055,3,66154468.0
16062506.0,3.60055,3,66177950.0
16085988.0,4.293966,3,66201432.0
16109470.0,4.129744,3,66224914.0
16132952.0,6.889363,3,66248396.0
16156434.0,10.453211,3,66271878.0
16179916.0,128.827438,3,66295360.0
16203398.0,8.98137,3,66318842.0
16226880.0,8.98137,3,66342324.0
16250362.0,8.443545,3,66365806.0
16273844.0,8.812547,3,66389288.0
16297326.0,23.636295,3,66412770.0
16320808.0,5.077689,3,66436252.0
16344290.0,44.747158,3,66459734.0
16367772.0,3.069487,3,66483216.0
16391254.0,2.366699,3,66506698.0
16414736.0,2.726797,3,66530180.0
16438218.0,2.884387,3,66553662.0
16461700.0,4.564599,3,66577144.0
16485182.0,9.49964,3,66600626.0
16508664.0,2.87995,3,66624108.0
16532146.0,4.301987,3,66647590.0
16555628.0,9.323105,3,66671072.0
16579110.0,11.35899,3,66694554.0
16602592.0,11.456245,3,66718036.0
16626074.0,17.505819,3,66741518.0
16649556.0,3.235651,3,66765000.0
16673038.0,9.503554,3,66788482.0
16696520.0,5.433597,3,66811964.0
16720002.0,2.357871,3,66835446.0
16743484.0,5.902578,3,66858928.0
16766966.0,57.584629,3,66882410.0
16790448.0,4.616484,3,66905892.0
16813930.0,7.235815,3,66929374.0
16837412.0,7.548231,3,66952856.0
16860894.0,2.866466,3,66976338.0
16884376.0,2.924662,3,66999820.0
16907858.0,9.328901,3,67023302.0
16931340.0,5.473836,3,67046784.0
16954822.0,3.225447,3,67070266.0
16978304.0,3.085409,3,67093748.0
17001786.0,212.242569,3,67117230.0
17025268.0,4.746293,3,67140712.0
17048750.0,22.989372,3,67164194.0
17072232.0,22.989372,3,67187676.0
17095714.0,6.60812,3,67211158.0
17119196.0,4.745196,3,67234640.0
17142678.0,4.87351,3,67258122.0
17166160.0,3.312016,3,67281604.0
17189642.0,6.894283,3,67305086.0
17213124.0,3.083378,3,67328568.0
17236606.0,2.541832,3,67352050.0
17260088.0,2.192006,3,67375532.0
17283570.0,2.502559,3,67399014.0
17307052.0,2.079726,3,67422496.0
17330534.0,2.459536,3,67445978.0
17354016.0,4.196624,3,67469460.0
17377498.0,2.837555,3,67492942.0
17400980.0,15.685377,3,67516424.0
17424462.0,15.685377,3,67539906.0
17447944.0,4.053433,3,67563388.0
17471426.0,16.827513,3,67586870.0
17494908.0,5.299788,3,67610352.0
17518390.0,23.494816,3,67633834.0
17541872.0,2.407702,3,67657316.0
17565354.0,3.086385,3,67680798.0
17588836.0,6.09902,3,67704280.0
17612318.0,3.76585,3,67727762.0
17635800.0,4.376929,3,67751244.0
17659282.0,3.626766,3,67774726.0
17682764.0,4.904459,3,67798208.0
17706246.0,10.260236,3,67821690.0
17729728.0,6.760894,3,67845172.0
17753210.0,3.039378,3,67868654.0
17776692.0,2.872833,3,67892136.0
17800174.0,1.876037,3,67915618.0
17823656.0,1.921912,3,67939100.0
17847138.0,6.576223,3,67962582.0
17870620.0,2.917245,3,67986064.0
17894102.0,2.668468,3,68009546.0
17917584.0,2.734419,3,68033028.0
17941066.0,3.258791,3,68056510.0
17964548.0,10.754463,3,68079992.0
17988030.0,7.931634,3,68103474.0
18011512.0,6.164781,3,68126956.0
18034994.0,1.926439,3,68150438.0
18058476.0,59.900265,3,68173920.0
18081958.0,3.763202,3,68197402.0
18105440.0,3.951871,3,68220884.0
18128922.0,5.613081,3,68244366.0
18152404.0,7.096912,3,68267848.0
18175886.0,10.340949,3,68291330.0
18199368.0,9.465076,3,68314812.0
18222850.0,5.085572,3,68338294.0
18246332.0,4.49948,3,68361776.0
18269814.0,122.227287,3,68385258.0
18293296.0,3.036263,3,68408740.0
18316778.0,6.706508,3,68432222.0
18340260.0,2.570893,3,68455704.0
18363742.0,3.431692,3,68479186.0
18387224.0,23.015364,3,68502668.0
18410706.0,26.778936,3,68526150.0
18434188.0,6.660377,3,68549632.0
18457670.0,7.651399,3,68573114.0
18481152.0,27.978252,3,68596596.0
18504634.0,7.384745,3,68620078.0
18528116.0,2.108809,3,68643560.0
18551598.0,2.74164,3,68667042.0
18575080.0,7.368162,3,68690524.0
18598562.0,3.488567,3,68714006.0
18622044.0,2.308505,3,68737488.0
18645526.0,3.476319,3,68760970.0
18669008.0,3.217181,3,68784452.0
18692490.0,8.484593,3,68807934.0
18715972.0,3.056326,3,68831416.0
18739454.0,3.83447,3,68854898.0
18762936.0,3.7028,3,68878380.0
18786418.0,5.346123,3,68901862.0
18809900.0,3.425207,3,68925344.0
18833382.0,3.275436,3,68948826.0
18856864.0,15.199958,3,68972308.0
18880346.0,5.421926,3,68995790.0
18903828.0,2.995412,3,69019272.0
18927310.0,5.05476,3,69042754.0
18950792.0,4.130421,3,69066236.0
18974274.0,4.908585,3,69089718.0
18997756.0,8.502839,3,69113200.0
19021238.0,7.253723,3,69136682.0
19044720.0,12.573325,3,69160164.0
19068202.0,4.026748,3,69183646.0
19091684.0,4.332241,3,69207128.0
19115166.0,5.156923,3,69230610.0
19138648.0,2.218611,3,69254092.0
19162130.0,4.435884,3,69277574.0
19185612.0,6.823524,3,69301056.0
19209094.0,3.592103,3,69324538.0
19232576.0,2.484853,3,69348020.0
19256058.0,4.705508,3,69371502.0
19279540.0,25.763294,3,69394984.0
19303022.0,3.98248,3,69418466.0
19326504.0,19.163303,3,69441948.0
19349986.0,2.550364,3,69465430.0
19373468.0,3.399908,3,69488912.0
19396950.0,2.205528,3,69512394.0
19420432.0,6.249898,3,69535876.0
19443914.0,2.600461,3,69559358.0
19467396.0,3.284946,3,69582840.0
19490878.0,5.241265,3,69606322.0
19514360.0,4.412918,3,69629804.0
19537842.0,2.391209,3,69653286.0
19561324.0,3.139943,3,69676768.0
19584806.0,4.609002,3,69700250.0
19608288.0,2.819755,3,69723732.0
19631770.0,4.428741,3,69747214.0
19655252.0,5.470099,3,69770696.0
19678734.0,4.588568,3,69794178.0
19702216.0,2.363384,3,69817660.0
19725698.0,5.471478,3,69841142.0
19749180.0,4.290312,3,69864624.0
19772662.0,7.805142,3,69888106.0
19796144.0,5.282008,3,69911588.0
19819626.0,4.815698,3,69935070.0
19843108.0,2.468678,3,69958552.0
19866590.0,23.428038,3,69982034.0
19890072.0,1.960816,3,70005516.0
19913554.0,3.936355,3,70028998.0
19937036.0,4.894778,3,70052480.0
19960518.0,3.209615,3,70075962.0
19984000.0,8.456804,3,70099444.0
20007482.0,246.3638,3,70122926.0
20030964.0,2.538341,3,70146408.0
20054446.0,2.501363,3,70169890.0
20077928.0,2.311624,3,70193372.0
20101410.0,4.467628,3,70216854.0
20124892.0,2.944348,3,70240336.0
20148374.0,4.659204,3,70263818.0
20171856.0,4.290016,3,70287300.0
20195338.0,3.476082,3,70310782.0
20218820.0,2.783989,3,70334264.0
20242302.0,3.27926,3,70357746.0
20265784.0,3.359552,3,70381228.0
20289266.0,4.482542,3,70404710.0
20312748.0,5.323801,3,70428192.0
20336230.0,2.84366,3,70451674.0
20359712.0,4.691504,3,70475156.0
20383194.0,3.576286,3,70498638.0
20406676.0,6.949393,3,70522120.0
20430158.0,5.047619,3,70545602.0
20453640.0,2.492194,3,70569084.0
20477122.0,8.029563,3,70592566.0
20500604.0,2.145611,3,70616048.0
20524086.0,8.801893,3,70639530.0
20547568.0,5.594489,3,70663012.0
20571050.0,1.989373,3,70686494.0
20594532.0,9.365491,3,70709976.0
20618014.0,18.673979,3,70733458.0
20641496.0,2.294278,3,70756940.0
20664978.0,2.297929,3,70780422.0
20688460.0,3.369066,3,70803904.0
20711942.0,6.620817,3,70827386.0
20735424.0,17.739994,3,70850868.0
20758906.0,3.784225,3,70874350.0
20782388.0,3.002231,3,70897832.0
20805870.0,4.103693,3,70921314.0
20829352.0,3.702247,3,70944796.0
20852834.0,109.223587,3,70968278.0
20876316.0,8.766044,3,70991760.0
20899798.0,3.75844,3,71015242.0
20923280.0,4.476274,3,71038724.0
20946762.0,3.111108,3,71062206.0
20970244.0,12.973183,3,71085688.0
20993726.0,2.006537,3,71109170.0
21017208.0,5.009262,3,71132652.0
21040690.0,2.235816,3,71156134.0
21064172.0,2.779112,3,71179616.0
21087654.0,2.166043,3,71203098.0
21111136.0,5.583072,3,71226580.0
21134618.0,6.057555,3,71250062.0
21158100.0,13.912271,3,71273544.0
21181582.0,4.109737,3,71297026.0
21205064.0,3.251443,3,71320508.0
21228546.0,3.05675,3,71343990.0
21252028.0,4.704538,3,71367472.0
21275510.0,5.513743,3,71390954.0
21298992.0,7.880865,3,71414436.0
21322474.0,3.016212,3,71437918.0
21345956.0,6.496578,3,71461400.0
21369438.0,10.625171,3,71484882.0
21392920.0,3.464454,3,71508364.0
21416402.0,3.858573,3,71531846.0
21439884.0,2.695112,3,71555328.0
21463366.0,1.998959,3,71578810.0
21486848.0,5.606811,3,71602292.0
21510330.0,2.311991,3,71625774.0
21533812.0,30.031958,3,71649256.0
21557294.0,7.387701,3,71672738.0
21580776.0,3.524094,3,71696220.0
21604258.0,3.623106,3,71719702.0
21627740.0,1.870773,3,71743184.0
21651222.0,6.911,3,71766666.0
21674704.0,5.827059,3,71790148.0
21698186.0,1.81864,3,71813630.0
21721668.0,3.058986,3,71837112.0
21745150.0,2.543794,3,71860594.0
21768632.0,3.369117,3,71884076.0
21792114.0,1.956079,3,71907558.0
21815596.0,2.549553,3,71931040.0
21839078.0,2.562563,3,71954522.0
21862560.0,2.073153,3,71978004.0
21886042.0,4.315395,3,72001486.0
21909524.0,4.420581,3,72024968.0
21933006.0,12.211543,3,72048450.0
21956488.0,8.120041,3,72071932.0
21979970.0,4.957462,3,72095414.0
22003452.0,3.843292,3,72118896.0
22026934.0,2.515752,3,72142378.0
22050416.0,78.403412,3,72165860.0
22073898.0,6.848807,3,72189342.0
22097380.0,6.877924,3,72212824.0
22120862.0,4.932507,3,72236306.0
22144344.0,10.134621,3,72259788.0
22167826.0,3.564056,3,72283270.0
22191308.0,2.955491,3,72306752.0
22214790.0,7.928008,3,72330234.0
22238272.0,7.201524,3,72353716.0
22261754.0,6.49713,3,72377198.0
